ID,Calories_Burned
TEST_0272,18.4931
TEST_0273,147.316
TEST_0274,21.6285
TEST_0275,57.1235
TEST_0276,81.3494
TEST_0277,150.15
TEST_0278,7.2266
TEST_0279,62.3105
TEST_0280,177.9538
TEST_0281,104.5097
TEST_0282,33.0734
TEST_0283,16.0252
TEST_0284,180.9357
TEST_0285,45.6307
TEST_0286,39.4001
TEST_0287,52.1389
TEST_0288,104.4675
TEST_0289,52.7149
TEST_0290,176.3499
TEST_0291,38.1632
TEST_0292,72.4842
TEST_0293,45.1072
TEST_0294,135.1533
TEST_0295,36.2367
TEST_0296,76.7366
TEST_0297,128.5491
TEST_0298,136.8478
TEST_0299,187.9451
TEST_0300,223.8389
TEST_0301,3.4419
TEST_0302,228.7423
TEST_0303,109.2875
TEST_0304,65.7724
TEST_0305,140.2632
TEST_0306,55.7635
TEST_0307,213.0992
TEST_0308,184.2599
TEST_0309,142.7924
TEST_0310,85.2639
TEST_0311,35.8381
TEST_0312,166.1687
TEST_0313,80.2182
TEST_0314,187.7796
TEST_0315,186.9834
TEST_0316,241.6612
TEST_0317,165.6766
TEST_0318,56.9573
TEST_0319,244.5361
TEST_0320,220.5481
TEST_0321,83.6891
TEST_0322,171.1451
TEST_0323,77.9855
TEST_0324,45.8665
TEST_0325,12.3171
TEST_0326,88.4058
TEST_0327,105.368
TEST_0328,83.261
TEST_0329,71.3488
TEST_0330,9.1129
TEST_0331,130.2677
TEST_0332,9.8995
TEST_0333,90.8163
TEST_0334,39.298
TEST_0335,98.313
TEST_0336,109.6889
TEST_0337,157.5057
TEST_0338,94.2662
TEST_0339,123.9024
TEST_0340,26.1941
TEST_0341,215.2497
TEST_0342,82.6256
TEST_0343,139.8189
TEST_0344,90.7132
TEST_0345,12.045
TEST_0346,27.6934
TEST_0347,74.8757
TEST_0348,26.7683
TEST_0349,170.3089
TEST_0350,188.7578
TEST_0351,62.4189
TEST_0352,129.0405
TEST_0353,59.0525
TEST_0354,66.4336
TEST_0355,2.1599
TEST_0356,162.6146
TEST_0357,179.9254
TEST_0358,114.1918
TEST_0359,132.7372
TEST_0360,74.2302
TEST_0361,129.508
TEST_0362,134.9232
TEST_0363,22.9682
TEST_0364,166.1144
TEST_0365,31.242
TEST_0366,118.1192
TEST_0367,26.2102
TEST_0368,210.5404
TEST_0369,129.6065
TEST_0370,24.092
TEST_0371,112.054
TEST_0372,90.6158
TEST_0373,131.6451
TEST_0374,20.0923
TEST_0375,197.2568
TEST_0376,204.6692
TEST_0377,206.0982
TEST_0378,50.8959
TEST_0379,78.4097
TEST_0380,155.4416
TEST_0381,24.9613
TEST_0382,28.8804
TEST_0383,207.1165
TEST_0384,6.0949
TEST_0385,4.0253
TEST_0386,174.2953
TEST_0387,97.195
TEST_0388,118.0398
TEST_0389,173.2205
TEST_0390,181.0109
TEST_0391,19.5685
TEST_0392,113.8269
TEST_0393,126.2387
TEST_0394,34.1998
TEST_0395,175.0241
TEST_0396,95.5216
TEST_0397,19.3955
TEST_0398,118.3453
TEST_0399,127.3545
TEST_0400,81.851
TEST_0401,193.4324
TEST_0402,145.1497
TEST_0403,141.364
TEST_0404,111.1856
TEST_0405,97.9271
TEST_0406,18.2559
TEST_0407,67.1567
TEST_0408,167.2421
TEST_0409,191.6967
TEST_0410,105.5862
TEST_0411,223.8699
TEST_0412,6.9522
TEST_0413,53.9788
TEST_0414,164.2764
TEST_0415,11.2406
TEST_0416,54.8976
TEST_0417,87.099
TEST_0418,20.7329
TEST_0419,7.3258
TEST_0420,159.783
TEST_0421,36.1127
TEST_0422,84.7626
TEST_0423,71.6683
TEST_0424,136.4558
TEST_0425,44.852
TEST_0426,41.0703
TEST_0427,9.405
TEST_0428,67.246
TEST_0429,99.7564
TEST_0430,106.4823
TEST_0431,216.3055
TEST_0432,51.7278
TEST_0433,2.1891
TEST_0434,176.3785
TEST_0435,40.8095
TEST_0436,52.1686
TEST_0437,163.7452
TEST_0438,48.291
TEST_0439,179.6626
TEST_0440,220.2568
TEST_0441,43.593
TEST_0442,46.8241
TEST_0443,68.3941
TEST_0444,217.1757
TEST_0445,134.7441
TEST_0446,165.1126
TEST_0447,43.8085
TEST_0448,84.2316
TEST_0449,48.5442
TEST_0450,101.0726
TEST_0451,122.7496
TEST_0452,76.7871
TEST_0453,53.6492
TEST_0454,34.4597
TEST_0455,41.0258
TEST_0456,123.9409
TEST_0457,149.4633
TEST_0458,176.4137
TEST_0459,148.9702
TEST_0460,90.5715
TEST_0461,202.913
TEST_0462,72.5924
TEST_0463,108.4187
TEST_0464,93.252
TEST_0465,35.1861
TEST_0466,103.7575
TEST_0467,55.5295
TEST_0468,135.2245
TEST_0469,5.7191
TEST_0470,92.269
TEST_0471,29.5244
TEST_0472,50.2676
TEST_0473,22.7191
TEST_0474,175.3457
TEST_0475,180.0811
TEST_0476,24.0674
TEST_0477,37.3772
TEST_0478,24.1676
TEST_0479,32.1498
TEST_0480,42.1046
TEST_0481,23.617
TEST_0482,189.9223
TEST_0483,133.5478
TEST_0484,56.9029
TEST_0485,7.1502
TEST_0486,3.5051
TEST_0487,222.4084
TEST_0488,18.3847
TEST_0489,8.1528
TEST_0490,189.6681
TEST_0491,89.2012
TEST_0492,81.7701
TEST_0493,46.2247
TEST_0494,89.4509
TEST_0495,49.3578
TEST_0496,22.8405
TEST_0497,16.5132
TEST_0498,129.4364
TEST_0499,120.8673
TEST_0500,14.3835
TEST_0501,113.8997
TEST_0502,174.3413
TEST_0503,22.3178
TEST_0504,97.3242
TEST_0505,19.7337
TEST_0506,158.7339
TEST_0507,63.822
TEST_0508,177.9419
TEST_0509,119.8596
TEST_0510,71.3891
TEST_0511,83.9872
TEST_0512,32.9312
TEST_0513,49.9841
TEST_0514,61.8303
TEST_0515,139.5962
TEST_0516,150.6728
TEST_0517,6.7538
TEST_0518,178.8812
TEST_0519,26.2656
TEST_0520,62.244
TEST_0521,90.2358
TEST_0522,212.8248
TEST_0523,116.1486
TEST_0524,96.8401
TEST_0525,70.8073
TEST_0526,116.7271
TEST_0527,7.3678
TEST_0528,169.2614
TEST_0529,195.0698
TEST_0530,69.9209
TEST_0531,122.8631
TEST_0532,29.1833
TEST_0533,138.6833
TEST_0534,100.5219
TEST_0535,105.8486
TEST_0536,5.0744
TEST_0537,124.7308
TEST_0538,62.8097
TEST_0539,43.8413
TEST_0540,125.3801
TEST_0541,14.1809
TEST_0542,136.165
TEST_0543,98.4253
TEST_0544,84.4621
TEST_0545,91.5434
TEST_0546,19.2061
TEST_0547,100.957
TEST_0548,178.0123
TEST_0549,23.6689
TEST_0550,48.4161
TEST_0551,133.0305
TEST_0552,123.984
TEST_0553,117.4428
TEST_0554,75.8002
TEST_0555,23.0655
TEST_0556,145.3724
TEST_0557,93.4066
TEST_0558,212.9353
TEST_0559,35.3534
TEST_0560,3.5037
TEST_0561,25.5512
TEST_0562,190.0989
TEST_0563,90.0923
TEST_0564,54.3314
TEST_0565,151.8906
TEST_0566,33.8129
TEST_0567,135.4123
TEST_0568,3.6244
TEST_0569,30.1703
TEST_0570,36.1242
TEST_0571,31.4295
TEST_0572,25.3142
TEST_0573,178.6515
TEST_0574,52.1893
TEST_0575,10.9978
TEST_0576,13.5116
TEST_0577,55.2065
TEST_0578,26.4214
TEST_0579,193.4097
TEST_0580,86.1246
TEST_0581,236.6856
TEST_0582,90.604
TEST_0583,42.1582
TEST_0584,90.8767
TEST_0585,37.5479
TEST_0586,109.7235
TEST_0587,154.3834
TEST_0588,163.0973
TEST_0589,18.5073
TEST_0590,158.214
TEST_0591,231.8032
TEST_0592,26.6993
TEST_0593,202.704
TEST_0594,73.3961
TEST_0595,24.0047
TEST_0596,9.7045
TEST_0597,148.3099
TEST_0598,143.6418
TEST_0599,75.5831
TEST_0600,188.9902
TEST_0601,65.3842
TEST_0602,238.3153
TEST_0603,166.8382
TEST_0604,145.518
TEST_0605,81.9145
TEST_0606,125.1508
TEST_0607,35.9179
TEST_0608,115.4427
TEST_0609,108.3684
TEST_0610,60.9033
TEST_0611,115.4481
TEST_0612,123.5579
TEST_0613,33.7033
TEST_0614,20.7409
TEST_0615,18.1171
TEST_0616,87.5646
TEST_0617,194.2927
TEST_0618,27.3408
TEST_0619,144.9772
TEST_0620,205.4807
TEST_0621,4.549
TEST_0622,35.7057
TEST_0623,20.4415
TEST_0624,59.1576
TEST_0625,63.894
TEST_0626,97.2613
TEST_0627,247.2231
TEST_0628,93.3053
TEST_0629,96.2462
TEST_0630,22.9876
TEST_0631,51.3694
TEST_0632,205.5757
TEST_0633,78.6292
TEST_0634,41.0767
TEST_0635,35.1889
TEST_0636,152.1282
TEST_0637,111.9794
TEST_0638,48.7228
TEST_0639,139.6271
TEST_0640,26.7847
TEST_0641,29.8486
TEST_0642,87.7141
TEST_0643,41.1021
TEST_0644,7.3363
TEST_0645,183.5954
TEST_0646,65.5233
TEST_0647,73.2522
TEST_0648,28.6008
TEST_0649,83.9333
TEST_0650,80.1718
TEST_0651,156.9018
TEST_0652,90.7196
TEST_0653,7.5244
TEST_0654,11.247
TEST_0655,6.9565
TEST_0656,110.2547
TEST_0657,94.1746
TEST_0658,8.8282
TEST_0659,27.8716
TEST_0660,12.3288
TEST_0661,70.3719
TEST_0662,97.037
TEST_0663,12.0958
TEST_0664,86.6469
TEST_0665,67.362
TEST_0666,152.2426
TEST_0667,177.5939
TEST_0668,68.8312
TEST_0669,239.8764
TEST_0670,134.0564
TEST_0671,27.0554
TEST_0672,103.6908
TEST_0673,102.8737
TEST_0674,74.2048
TEST_0675,184.7983
TEST_0676,19.6499
TEST_0677,119.9498
TEST_0678,65.1608
TEST_0679,80.1109
TEST_0680,3.2167
TEST_0681,110.056
TEST_0682,162.7991
TEST_0683,10.6966
TEST_0684,8.3386
TEST_0685,23.1722
TEST_0686,167.1353
TEST_0687,62.4051
TEST_0688,90.4472
TEST_0689,79.4687
TEST_0690,260.5815
TEST_0691,17.6282
TEST_0692,227.3201
TEST_0693,196.0382
TEST_0694,129.7455
TEST_0695,51.0598
TEST_0696,130.339
TEST_0697,72.3206
TEST_0698,77.5913
TEST_0699,101.771
TEST_0700,157.116
TEST_0701,75.1089
TEST_0702,60.1588
TEST_0703,207.1539
TEST_0704,69.3832
TEST_0705,25.64
TEST_0706,116.865
TEST_0707,26.2944
TEST_0708,6.4862
TEST_0709,53.5662
TEST_0710,66.3326
TEST_0711,9.6441
TEST_0712,45.8493
TEST_0713,12.059
TEST_0714,166.8355
TEST_0715,125.8952
TEST_0716,10.3546
TEST_0717,8.219
TEST_0718,132.7354
TEST_0719,54.4759
TEST_0720,102.467
TEST_0721,75.3976
TEST_0722,129.7129
TEST_0723,70.6856
TEST_0724,114.145
TEST_0725,111.3709
TEST_0726,36.2238
TEST_0727,54.7353
TEST_0728,179.6337
TEST_0729,98.8976
TEST_0730,215.3359
TEST_0731,105.196
TEST_0732,6.506
TEST_0733,198.2924
TEST_0734,72.2433
TEST_0735,80.8043
TEST_0736,47.7075
TEST_0737,33.5749
TEST_0738,152.4439
TEST_0739,227.7238
TEST_0740,132.5288
TEST_0741,22.1444
TEST_0742,57.9172
TEST_0743,55.6752
TEST_0744,46.9327
TEST_0745,17.1917
TEST_0746,17.0841
TEST_0747,88.389
TEST_0748,214.8937
TEST_0749,193.7185
TEST_0750,72.272
TEST_0751,15.3569
TEST_0752,4.0295
TEST_0753,53.4509
TEST_0754,91.4585
TEST_0755,27.0252
TEST_0756,180.4414
TEST_0757,49.5524
TEST_0758,29.0847
TEST_0759,114.6301
TEST_0760,84.3164
TEST_0761,101.2959
TEST_0762,90.047
TEST_0763,85.5213
TEST_0764,61.1528
TEST_0765,167.5861
TEST_0766,4.0455
TEST_0767,11.261
TEST_0768,85.8592
TEST_0769,64.4236
TEST_0770,7.5449
TEST_0771,45.9622
TEST_0772,163.5315
TEST_0773,4.5607
TEST_0774,152.4588
TEST_0775,32.0634
TEST_0776,230.3983
TEST_0777,111.8019
TEST_0778,174.8946
TEST_0779,108.7271
TEST_0780,205.0767
TEST_0781,162.766
TEST_0782,20.7563
TEST_0783,28.5753
TEST_0784,128.6948
TEST_0785,20.5847
TEST_0786,91.798
TEST_0787,152.3609
TEST_0788,94.1092
TEST_0789,10.9127
TEST_0790,140.2071
TEST_0791,155.3666
TEST_0792,28.9657
TEST_0793,29.3069
TEST_0794,153.464
TEST_0795,74.4183
TEST_0796,45.4141
TEST_0797,113.6322
TEST_0798,4.4765
TEST_0799,241.3392
TEST_0800,77.2293
TEST_0801,39.6068
TEST_0802,26.5395
TEST_0803,156.6456
TEST_0804,4.0808
TEST_0805,8.0535
TEST_0806,80.2447
TEST_0807,110.5666
TEST_0808,78.2482
TEST_0809,149.8996
TEST_0810,73.4872
TEST_0811,132.7391
TEST_0812,139.7966
TEST_0813,54.0637
TEST_0814,66.2044
TEST_0815,43.5142
TEST_0816,8.9988
TEST_0817,90.3023
TEST_0818,57.094
TEST_0819,65.1047
TEST_0820,6.9458
TEST_0821,134.6056
TEST_0822,103.4663
TEST_0823,42.0801
TEST_0824,61.936
TEST_0825,142.5883
TEST_0826,74.4943
TEST_0827,91.9119
TEST_0828,41.4055
TEST_0829,14.8212
TEST_0830,103.6682
TEST_0831,168.864
TEST_0832,8.1995
TEST_0833,32.6413
TEST_0834,69.5592
TEST_0835,215.6948
TEST_0836,123.0465
TEST_0837,198.9017
TEST_0838,198.7731
TEST_0839,9.1135
TEST_0840,234.4322
TEST_0841,18.4356
TEST_0842,157.3504
TEST_0843,146.8772
TEST_0844,115.3553
TEST_0845,60.1346
TEST_0846,33.2396
TEST_0847,3.6591
TEST_0848,173.1639
TEST_0849,58.187
TEST_0850,38.4875
TEST_0851,201.9789
TEST_0852,3.5231
TEST_0853,96.6007
TEST_0854,48.8753
TEST_0855,166.6041
TEST_0856,33.7867
TEST_0857,203.0432
TEST_0858,81.2054
TEST_0859,36.2629
TEST_0860,170.5417
TEST_0861,19.8301
TEST_0862,93.0713
TEST_0863,185.8087
TEST_0864,120.9658
TEST_0865,82.5937
TEST_0866,5.6759
TEST_0867,61.1433
TEST_0868,61.3244
TEST_0869,125.2734
TEST_0870,160.9133
TEST_0871,141.7233
TEST_0872,123.734
TEST_0873,160.4141
TEST_0874,183.0847
TEST_0875,74.1461
TEST_0876,49.1226
TEST_0877,24.392
TEST_0878,172.7595
TEST_0879,45.3238
TEST_0880,113.6058
TEST_0881,113.1665
TEST_0882,43.8398
TEST_0883,113.5044
TEST_0884,81.8244
TEST_0885,57.0605
TEST_0886,46.3651
TEST_0887,77.8744
TEST_0888,7.0507
TEST_0889,207.9535
TEST_0890,90.7867
TEST_0891,155.5326
TEST_0892,94.4735
TEST_0893,45.3673
TEST_0894,163.3006
TEST_0895,146.0523
TEST_0896,90.8611
TEST_0897,132.9344
TEST_0898,54.2322
TEST_0899,43.8663
TEST_0900,137.8535
TEST_0901,82.9772
TEST_0902,3.2754
TEST_0903,173.8734
TEST_0904,34.7883
TEST_0905,12.9863
TEST_0906,114.8407
TEST_0907,43.6406
TEST_0908,59.8564
TEST_0909,55.3399
TEST_0910,134.3783
TEST_0911,42.8092
TEST_0912,167.1485
TEST_0913,31.3972
TEST_0914,14.5521
TEST_0915,145.187
TEST_0916,154.6959
TEST_0917,74.2397
TEST_0918,2.3257
TEST_0919,96.8913
TEST_0920,57.9546
TEST_0921,91.0582
TEST_0922,207.094
TEST_0923,280.6451
TEST_0924,8.7571
TEST_0925,22.3235
TEST_0926,75.113
TEST_0927,199.1641
TEST_0928,167.1565
TEST_0929,18.0793
TEST_0930,103.0418
TEST_0931,138.8219
TEST_0932,35.005
TEST_0933,128.1745
TEST_0934,116.7364
TEST_0935,41.8358
TEST_0936,100.9821
TEST_0937,54.8212
TEST_0938,134.8271
TEST_0939,222.2442
TEST_0940,5.427
TEST_0941,190.9995
TEST_0942,14.9972
TEST_0943,27.9899
TEST_0944,102.5526
TEST_0945,205.9629
TEST_0946,145.5115
TEST_0947,49.2673
TEST_0948,73.4366
TEST_0949,105.8392
TEST_0950,85.804
TEST_0951,105.8359
TEST_0952,12.8673
TEST_0953,211.1103
TEST_0954,150.0054
TEST_0955,49.3267
TEST_0956,97.8015
TEST_0957,7.5248
TEST_0958,143.1826
TEST_0959,4.6524
TEST_0960,7.0067
TEST_0961,3.8752
TEST_0962,87.1882
TEST_0963,138.1643
TEST_0964,22.1693
TEST_0965,98.5255
TEST_0966,197.0833
TEST_0967,118.3979
TEST_0968,7.4546
TEST_0969,168.7627
TEST_0970,192.6714
TEST_0971,51.5225
TEST_0972,137.8027
TEST_0973,183.8255
TEST_0974,8.8413
TEST_0975,100.3826
TEST_0976,105.9614
TEST_0977,127.7703
TEST_0978,132.9174
TEST_0979,62.795
TEST_0980,40.9213
TEST_0981,60.8674
TEST_0982,15.6291
TEST_0983,147.106
TEST_0984,61.1807
TEST_0985,9.7551
TEST_0986,180.3079
TEST_0987,84.8304
TEST_0988,54.8705
TEST_0989,122.3914
TEST_0990,25.3958
TEST_0991,182.035
TEST_0992,170.7926
TEST_0993,10.7102
TEST_0994,37.9594
TEST_0995,64.1807
TEST_0996,48.0481
TEST_0997,61.2343
TEST_0998,159.0723
TEST_0999,18.6364
TEST_1000,49.8518
TEST_1001,39.4972
TEST_1002,45.5204
TEST_1003,12.402
TEST_1004,36.4837
TEST_1005,15.6431
TEST_1006,129.9368
TEST_1007,38.2234
TEST_1008,103.5549
TEST_1009,61.0898
TEST_1010,31.4958
TEST_1011,25.0564
TEST_1012,44.5763
TEST_1013,156.4984
TEST_1014,47.7122
TEST_1015,133.6331
TEST_1016,88.9562
TEST_1017,162.92
TEST_1018,23.9607
TEST_1019,93.8662
TEST_1020,148.6772
TEST_1021,74.3244
TEST_1022,131.9795
TEST_1023,29.6219
TEST_1024,174.2919
TEST_1025,194.6126
TEST_1026,8.1151
TEST_1027,29.9493
TEST_1028,61.791
TEST_1029,200.7783
TEST_1030,160.6538
TEST_1031,114.5599
TEST_1032,81.9786
TEST_1033,169.9875
TEST_1034,86.5458
TEST_1035,44.7393
TEST_1036,132.6224
TEST_1037,83.297
TEST_1038,115.5375
TEST_1039,154.5615
TEST_1040,104.3009
TEST_1041,168.071
TEST_1042,224.9496
TEST_1043,105.4549
TEST_1044,224.7294
TEST_1045,135.9573
TEST_1046,4.8633
TEST_1047,50.0497
TEST_1048,18.7936
TEST_1049,153.3079
TEST_1050,14.2648
TEST_1051,15.3366
TEST_1052,83.923
TEST_1053,59.8536
TEST_1054,94.1725
TEST_1055,61.2049
TEST_1056,97.9774
TEST_1057,115.2214
TEST_1058,58.568
TEST_1059,46.2273
TEST_1060,8.7525
TEST_1061,36.8714
TEST_1062,2.9685
TEST_1063,9.2219
TEST_1064,75.6266
TEST_1065,4.8453
TEST_1066,160.6031
TEST_1067,39.2768
TEST_1068,65.9306
TEST_1069,22.604
TEST_1070,123.1552
TEST_1071,12.452
TEST_1072,58.3764
TEST_1073,74.3031
TEST_1074,170.6169
TEST_1075,55.9
TEST_1076,8.6654
TEST_1077,81.8811
TEST_1078,44.0882
TEST_1079,26.195
TEST_1080,162.0199
TEST_1081,118.1245
TEST_1082,55.549
TEST_1083,125.6264
TEST_1084,13.7939
TEST_1085,47.6804
TEST_1086,112.899
TEST_1087,14.5345
TEST_1088,171.0493
TEST_1089,118.915
TEST_1090,217.2744
TEST_1091,7.6176
TEST_1092,94.4351
TEST_1093,80.8929
TEST_1094,109.2622
TEST_1095,136.4457
TEST_1096,10.8794
TEST_1097,88.3277
TEST_1098,25.3615
TEST_1099,41.1393
TEST_1100,62.5847
TEST_1101,65.7096
TEST_1102,28.3255
TEST_1103,152.7691
TEST_1104,133.9813
TEST_1105,24.4789
TEST_1106,62.875
TEST_1107,192.3024
TEST_1108,154.1755
TEST_1109,128.8061
TEST_1110,81.9309
TEST_1111,150.3736
TEST_1112,82.8935
TEST_1113,61.2871
TEST_1114,121.9411
TEST_1115,90.4692
TEST_1116,124.3393
TEST_1117,171.5186
TEST_1118,133.2556
TEST_1119,105.567
TEST_1120,57.5601
TEST_1121,34.4784
TEST_1122,84.8752
TEST_1123,102.6358
TEST_1124,141.5046
TEST_1125,196.1991
TEST_1126,150.0716
TEST_1127,38.9956
TEST_1128,12.9119
TEST_1129,90.5177
TEST_1130,29.7239
TEST_1131,77.0952
TEST_1132,118.6174
TEST_1133,151.2062
TEST_1134,63.6717
TEST_1135,33.3314
TEST_1136,263.2772
TEST_1137,201.4062
TEST_1138,134.6819
TEST_1139,73.5219
TEST_1140,32.6327
TEST_1141,137.3979
TEST_1142,129.3298
TEST_1143,213.6458
TEST_1144,8.3226
TEST_1145,21.6412
TEST_1146,9.0453
TEST_1147,150.8553
TEST_1148,165.8641
TEST_1149,31.4093
TEST_1150,152.2628
TEST_1151,126.3794
TEST_1152,10.5509
TEST_1153,75.367
TEST_1154,56.2782
TEST_1155,13.0324
TEST_1156,175.1982
TEST_1157,102.6476
TEST_1158,120.8578
TEST_1159,133.6942
TEST_1160,56.8223
TEST_1161,156.91
TEST_1162,155.3873
TEST_1163,159.0856
TEST_1164,100.8366
TEST_1165,100.425
TEST_1166,156.6733
TEST_1167,111.442
TEST_1168,18.7759
TEST_1169,50.9031
TEST_1170,9.6058
TEST_1171,53.2308
TEST_1172,22.7394
TEST_1173,26.9323
