ID,Calories_Burned
TEST_0292,72.5403
TEST_0293,45.0962
TEST_0294,136.3058
TEST_0295,36.0328
TEST_0296,76.2097
TEST_0297,127.8936
TEST_0298,137.6835
TEST_0299,188.9041
TEST_0300,224.2315
TEST_0301,3.5085
TEST_0302,228.5912
TEST_0303,109.3973
TEST_0304,66.3113
TEST_0305,140.3479
TEST_0306,55.8878
TEST_0307,212.7219
TEST_0308,184.834
TEST_0309,143.2873
TEST_0310,85.3926
TEST_0311,35.8482
TEST_0312,167.1749
TEST_0313,81.1885
TEST_0314,186.9996
TEST_0315,186.9519
TEST_0316,242.0273
TEST_0317,165.0374
TEST_0318,57.0403
TEST_0319,244.3855
TEST_0320,219.0598
TEST_0321,83.5361
TEST_0322,171.1189
TEST_0323,78.066
TEST_0324,45.5623
TEST_0325,12.3064
TEST_0326,87.8985
TEST_0327,105.1825
TEST_0328,83.0787
TEST_0329,71.2206
TEST_0330,9.2118
TEST_0331,130.4373
TEST_0332,9.9504
TEST_0333,90.4908
TEST_0334,39.3703
TEST_0335,98.5524
TEST_0336,109.1201
TEST_0337,157.1487
TEST_0338,94.901
TEST_0339,123.6992
TEST_0340,26.1688
TEST_0341,214.8654
TEST_0342,83.1069
TEST_0343,139.6354
TEST_0344,90.8982
TEST_0345,12.0687
TEST_0346,28.0524
TEST_0347,75.456
TEST_0348,26.7182
TEST_0349,170.9444
TEST_0350,188.1423
TEST_0351,62.6509
TEST_0352,129.772
TEST_0353,58.5876
TEST_0354,66.3298
TEST_0355,2.1803
TEST_0356,162.7658
TEST_0357,180.7464
TEST_0358,114.1984
TEST_0359,132.7999
TEST_0360,73.5666
TEST_0361,129.3552
TEST_0362,134.8531
TEST_0363,23.0757
TEST_0364,166.5873
TEST_0365,31.5344
TEST_0366,118.6297
TEST_0367,26.0434
TEST_0368,211.9181
TEST_0369,130.4744
TEST_0370,23.7719
TEST_0371,111.8038
TEST_0372,90.8747
TEST_0373,131.564
TEST_0374,20.0765
TEST_0375,196.7839
TEST_0376,204.2429
TEST_0377,205.6811
TEST_0378,51.1492
TEST_0379,79.1638
TEST_0380,155.537
TEST_0381,25.2079
TEST_0382,29.4753
TEST_0383,207.6761
TEST_0384,6.0038
TEST_0385,3.9579
TEST_0386,173.8906
TEST_0387,97.4828
TEST_0388,117.3011
TEST_0389,173.6151
TEST_0390,180.5497
TEST_0391,19.6282
TEST_0392,112.5082
TEST_0393,125.2219
TEST_0394,34.0142
TEST_0395,175.7006
TEST_0396,95.6496
TEST_0397,19.5026
TEST_0398,117.7498
TEST_0399,127.9917
TEST_0400,82.1557
TEST_0401,194.7059
TEST_0402,143.0559
TEST_0403,142.7426
TEST_0404,111.5486
TEST_0405,97.2271
TEST_0406,18.5324
TEST_0407,66.9474
TEST_0408,167.5416
TEST_0409,191.1656
TEST_0410,106.5949
TEST_0411,223.9036
TEST_0412,6.8813
TEST_0413,53.9067
TEST_0414,164.3127
TEST_0415,11.1659
TEST_0416,54.7799
TEST_0417,86.8323
TEST_0418,21.9448
TEST_0419,7.219
TEST_0420,160.1367
TEST_0421,36.0513
TEST_0422,84.4042
TEST_0423,72.3489
TEST_0424,136.1991
TEST_0425,44.7599
TEST_0426,41.1169
TEST_0427,9.4281
TEST_0428,67.758
TEST_0429,99.5562
TEST_0430,106.335
TEST_0431,215.601
TEST_0432,51.4725
TEST_0433,2.2306
TEST_0434,176.6347
TEST_0435,40.5715
TEST_0436,52.1868
TEST_0437,164.3503
TEST_0438,48.1639
TEST_0439,179.5514
TEST_0440,220.776
TEST_0441,43.3612
TEST_0442,47.0157
TEST_0443,67.95
TEST_0444,216.9358
TEST_0445,134.2227
TEST_0446,164.3097
TEST_0447,43.8088
TEST_0448,84.331
TEST_0449,48.6086
TEST_0450,101.614
TEST_0451,123.8098
TEST_0452,76.5774
TEST_0453,53.5906
TEST_0454,34.2631
TEST_0455,41.0411
TEST_0456,122.8757
TEST_0457,149.7186
TEST_0458,176.5316
TEST_0459,148.3177
TEST_0460,91.4573
TEST_0461,203.5549
TEST_0462,72.8503
TEST_0463,108.5755
TEST_0464,93.2912
TEST_0465,35.1947
TEST_0466,103.8631
TEST_0467,55.6774
TEST_0468,134.0364
TEST_0469,5.7799
TEST_0470,92.3478
TEST_0471,29.8709
TEST_0472,50.3246
TEST_0473,22.845
TEST_0474,174.3657
TEST_0475,180.6511
TEST_0476,24.2417
TEST_0477,37.6265
TEST_0478,24.2038
TEST_0479,32.039
TEST_0480,42.4108
TEST_0481,23.7731
TEST_0482,189.6646
TEST_0483,133.1299
TEST_0484,57.2679
TEST_0485,7.1429
TEST_0486,3.4129
TEST_0487,221.3441
TEST_0488,18.5191
TEST_0489,8.1401
TEST_0490,190.3029
TEST_0491,89.1578
TEST_0492,81.3416
TEST_0493,46.8109
TEST_0494,89.222
TEST_0495,49.399
TEST_0496,22.7701
TEST_0497,17.0297
TEST_0498,128.851
TEST_0499,121.0798
TEST_0500,14.3438
TEST_0501,113.8969
TEST_0502,175.0038
TEST_0503,22.0982
TEST_0504,97.9686
TEST_0505,19.8538
TEST_0506,160.5318
TEST_0507,63.942
TEST_0508,177.8283
TEST_0509,120.207
TEST_0510,71.1335
TEST_0511,84.3525
TEST_0512,32.7474
TEST_0513,49.9595
TEST_0514,61.7735
TEST_0515,140.2333
TEST_0516,151.6506
TEST_0517,6.8105
TEST_0518,178.9928
TEST_0519,26.3205
TEST_0520,62.421
TEST_0521,90.2015
TEST_0522,212.8279
TEST_0523,116.4034
TEST_0524,97.2527
TEST_0525,71.4427
TEST_0526,115.8071
TEST_0527,7.2779
TEST_0528,169.4738
TEST_0529,196.1233
TEST_0530,69.8449
TEST_0531,122.0746
TEST_0532,28.9966
TEST_0533,138.4469
TEST_0534,100.8177
TEST_0535,106.4725
TEST_0536,5.0404
TEST_0537,124.8334
TEST_0538,62.3122
TEST_0539,44.0029
TEST_0540,125.2853
TEST_0541,14.3623
TEST_0542,137.3804
TEST_0543,98.3096
TEST_0544,83.5894
TEST_0545,91.7097
TEST_0546,19.0087
TEST_0547,100.8433
TEST_0548,177.3037
TEST_0549,23.2022
TEST_0550,48.5306
TEST_0551,133.4706
TEST_0552,123.4776
TEST_0553,117.5567
TEST_0554,76.1206
TEST_0555,23.464
TEST_0556,145.3208
TEST_0557,93.5625
TEST_0558,213.1257
TEST_0559,35.0724
TEST_0560,3.4776
TEST_0561,25.351
TEST_0562,191.1554
TEST_0563,90.2994
TEST_0564,54.6183
TEST_0565,151.6998
TEST_0566,33.4283
TEST_0567,135.1101
TEST_0568,3.715
TEST_0569,30.0604
TEST_0570,36.1149
TEST_0571,31.3329
TEST_0572,25.333
TEST_0573,179.6151
TEST_0574,52.5408
TEST_0575,10.7675
TEST_0576,13.477
TEST_0577,55.3529
TEST_0578,26.3854
TEST_0579,193.3684
TEST_0580,86.2078
TEST_0581,236.5314
TEST_0582,90.6328
TEST_0583,42.3917
TEST_0584,91.2292
TEST_0585,37.4965
TEST_0586,109.8214
TEST_0587,153.9993
TEST_0588,163.49
TEST_0589,18.5381
TEST_0590,158.5492
TEST_0591,231.5138
TEST_0592,26.6628
TEST_0593,203.836
TEST_0594,73.2535
TEST_0595,24.2546
TEST_0596,9.8068
TEST_0597,147.9575
TEST_0598,143.5506
TEST_0599,75.459
TEST_0600,188.9795
TEST_0601,65.0569
TEST_0602,238.2926
TEST_0603,166.635
TEST_0604,146.0947
TEST_0605,81.8076
TEST_0606,124.8291
TEST_0607,35.9803
TEST_0608,115.6598
TEST_0609,108.3969
TEST_0610,60.7328
TEST_0611,114.8169
TEST_0612,123.4098
TEST_0613,33.7886
TEST_0614,20.7321
TEST_0615,17.991
TEST_0616,87.9451
TEST_0617,194.157
TEST_0618,27.0652
TEST_0619,145.2216
TEST_0620,205.2128
TEST_0621,4.5528
TEST_0622,35.7124
TEST_0623,20.3945
TEST_0624,58.9421
TEST_0625,63.6603
TEST_0626,96.8944
TEST_0627,246.5772
TEST_0628,93.2098
TEST_0629,96.2028
TEST_0630,22.962
TEST_0631,51.8025
TEST_0632,204.4093
TEST_0633,78.4565
TEST_0634,41.2597
TEST_0635,35.6608
TEST_0636,151.5722
TEST_0637,112.4867
TEST_0638,48.5057
TEST_0639,139.4734
TEST_0640,26.8236
TEST_0641,30.0094
TEST_0642,87.5453
TEST_0643,41.3306
TEST_0644,7.2168
TEST_0645,183.5616
TEST_0646,66.0275
TEST_0647,73.1252
TEST_0648,28.3654
TEST_0649,84.1953
TEST_0650,79.7618
TEST_0651,157.0241
TEST_0652,91.1872
TEST_0653,7.4418
TEST_0654,11.3401
TEST_0655,6.6954
TEST_0656,109.7538
TEST_0657,93.7192
TEST_0658,8.8783
TEST_0659,27.4713
TEST_0660,12.4594
TEST_0661,69.9613
TEST_0662,96.8606
TEST_0663,11.8633
TEST_0664,85.1847
TEST_0665,67.2808
TEST_0666,152.5199
TEST_0667,176.8238
TEST_0668,68.6829
TEST_0669,239.9734
TEST_0670,134.3138
TEST_0671,27.113
TEST_0672,104.1354
TEST_0673,102.3652
TEST_0674,74.5781
TEST_0675,185.0704
TEST_0676,19.5447
TEST_0677,119.5697
TEST_0678,64.7286
TEST_0679,79.819
TEST_0680,3.1178
TEST_0681,110.3655
TEST_0682,162.5768
TEST_0683,10.4409
TEST_0684,8.0788
TEST_0685,23.0016
TEST_0686,167.2019
TEST_0687,62.3079
TEST_0688,91.6123
TEST_0689,79.1548
TEST_0690,259.3615
TEST_0691,17.3896
TEST_0692,227.5099
TEST_0693,195.3769
TEST_0694,130.319
TEST_0695,51.3854
TEST_0696,130.1212
TEST_0697,71.9718
TEST_0698,77.7958
TEST_0699,101.7358
TEST_0700,156.9261
TEST_0701,75.4382
TEST_0702,60.3793
TEST_0703,207.5941
TEST_0704,69.5137
TEST_0705,25.6546
TEST_0706,116.2188
TEST_0707,26.3748
TEST_0708,6.4542
TEST_0709,53.5911
TEST_0710,66.291
TEST_0711,9.5643
TEST_0712,45.8316
TEST_0713,12.0263
TEST_0714,166.5114
TEST_0715,126.4459
TEST_0716,10.2803
TEST_0717,8.4003
TEST_0718,132.824
TEST_0719,54.3
TEST_0720,103.1894
TEST_0721,75.1147
TEST_0722,130.1363
TEST_0723,70.5493
TEST_0724,113.1386
TEST_0725,110.6669
TEST_0726,36.3624
TEST_0727,54.4963
TEST_0728,178.4859
TEST_0729,98.4727
TEST_0730,215.1117
TEST_0731,105.4093
TEST_0732,6.6001
TEST_0733,197.6051
TEST_0734,72.3933
TEST_0735,81.0539
TEST_0736,48.427
TEST_0737,33.3195
TEST_0738,152.2664
TEST_0739,227.7024
TEST_0740,131.4998
TEST_0741,22.2051
TEST_0742,57.8591
TEST_0743,55.5736
TEST_0744,46.6707
TEST_0745,17.3989
TEST_0746,17.108
TEST_0747,88.657
TEST_0748,214.5691
TEST_0749,193.7051
TEST_0750,72.6755
TEST_0751,15.2533
TEST_0752,3.9949
TEST_0753,53.1239
TEST_0754,91.4425
TEST_0755,27.0233
TEST_0756,180.9676
TEST_0757,49.9005
TEST_0758,28.8221
TEST_0759,115.1673
TEST_0760,84.3145
TEST_0761,101.0479
TEST_0762,90.2616
TEST_0763,85.4499
TEST_0764,61.4719
TEST_0765,167.5925
TEST_0766,3.9996
TEST_0767,11.1741
TEST_0768,85.1615
TEST_0769,64.2508
TEST_0770,7.5828
TEST_0771,46.2818
TEST_0772,163.8561
TEST_0773,4.6119
TEST_0774,152.4434
TEST_0775,32.2444
TEST_0776,229.0722
TEST_0777,111.8516
TEST_0778,174.4871
TEST_0779,108.6556
TEST_0780,205.438
TEST_0781,163.568
TEST_0782,20.4285
TEST_0783,28.8187
TEST_0784,128.5077
TEST_0785,20.5022
TEST_0786,92.0778
TEST_0787,152.0991
TEST_0788,94.5249
TEST_0789,10.9937
TEST_0790,140.8042
TEST_0791,154.6368
TEST_0792,28.9262
TEST_0793,29.439
TEST_0794,153.8595
TEST_0795,74.0881
TEST_0796,45.2532
TEST_0797,112.962
TEST_0798,4.4797
TEST_0799,241.3462
TEST_0800,77.3394
TEST_0801,39.6129
TEST_0802,26.3772
TEST_0803,156.6549
TEST_0804,3.9399
TEST_0805,8.034
TEST_0806,80.187
TEST_0807,109.7495
TEST_0808,78.2714
TEST_0809,150.0742
TEST_0810,74.0883
TEST_0811,132.4788
TEST_0812,140.6454
TEST_0813,53.9918
TEST_0814,66.4664
TEST_0815,43.5445
TEST_0816,8.9958
TEST_0817,90.0783
TEST_0818,57.3028
TEST_0819,65.2952
TEST_0820,6.9995
TEST_0821,135.524
TEST_0822,103.2739
TEST_0823,42.0508
TEST_0824,62.2066
TEST_0825,141.7453
TEST_0826,74.412
TEST_0827,92.1282
TEST_0828,41.3587
TEST_0829,14.7548
TEST_0830,103.2128
TEST_0831,169.8534
TEST_0832,8.6201
TEST_0833,32.5521
TEST_0834,69.3182
TEST_0835,216.1603
TEST_0836,122.8839
TEST_0837,197.7749
TEST_0838,199.0872
TEST_0839,9.0905
TEST_0840,234.5773
TEST_0841,18.3794
TEST_0842,156.9133
TEST_0843,147.2221
TEST_0844,115.1415
TEST_0845,60.478
TEST_0846,33.2584
TEST_0847,3.6227
TEST_0848,173.6588
TEST_0849,58.2649
TEST_0850,38.7939
TEST_0851,201.8767
TEST_0852,3.3879
TEST_0853,96.6744
TEST_0854,48.8385
TEST_0855,166.5051
TEST_0856,33.5835
TEST_0857,201.8729
TEST_0858,80.5484
TEST_0859,36.2355
TEST_0860,170.2729
TEST_0861,19.7295
TEST_0862,93.3418
TEST_0863,185.046
TEST_0864,120.1719
TEST_0865,83.0118
TEST_0866,5.5837
TEST_0867,61.2584
TEST_0868,61.1178
TEST_0869,125.7666
TEST_0870,161.2074
TEST_0871,140.928
TEST_0872,123.9477
TEST_0873,160.4217
TEST_0874,183.3489
TEST_0875,74.2094
TEST_0876,49.3024
TEST_0877,24.3688
TEST_0878,172.8043
TEST_0879,45.374
TEST_0880,114.1494
TEST_0881,113.7135
TEST_0882,43.9204
TEST_0883,113.2288
TEST_0884,82.2736
TEST_0885,58.1393
TEST_0886,45.8366
TEST_0887,78.0909
TEST_0888,7.1027
TEST_0889,206.0305
TEST_0890,91.2044
TEST_0891,155.5807
TEST_0892,95.1081
TEST_0893,45.2192
TEST_0894,162.5576
TEST_0895,145.5644
TEST_0896,90.5548
TEST_0897,133.0888
TEST_0898,54.1675
TEST_0899,43.7837
TEST_0900,137.3149
TEST_0901,83.0932
TEST_0902,3.2904
TEST_0903,174.8714
TEST_0904,34.6819
TEST_0905,13.0448
TEST_0906,114.1787
TEST_0907,43.5713
TEST_0908,59.8541
TEST_0909,54.5881
TEST_0910,135.0238
TEST_0911,42.6188
TEST_0912,167.5129
TEST_0913,31.0139
TEST_0914,14.6336
TEST_0915,144.4198
TEST_0916,154.9381
TEST_0917,74.266
TEST_0918,2.2684
TEST_0919,95.8466
TEST_0920,58.2394
TEST_0921,90.834
TEST_0922,207.1889
TEST_0923,281.6356
TEST_0924,8.7944
TEST_0925,22.3253
TEST_0926,74.9777
TEST_0927,198.0828
TEST_0928,167.5398
TEST_0929,18.0781
TEST_0930,104.2051
TEST_0931,139.5741
TEST_0932,34.8242
TEST_0933,127.5761
TEST_0934,116.4597
TEST_0935,41.6084
TEST_0936,101.3517
TEST_0937,54.9358
TEST_0938,135.2343
TEST_0939,224.0419
TEST_0940,5.4304
TEST_0941,191.5498
TEST_0942,14.8591
TEST_0943,27.8931
TEST_0944,103.0129
TEST_0945,206.3476
TEST_0946,145.9862
TEST_0947,49.0633
TEST_0948,73.1522
TEST_0949,106.425
TEST_0950,85.741
TEST_0951,105.1543
TEST_0952,12.9481
TEST_0953,211.129
TEST_0954,149.9986
TEST_0955,49.0913
TEST_0956,97.7233
TEST_0957,7.5329
TEST_0958,143.3618
TEST_0959,4.6946
TEST_0960,6.9565
TEST_0961,3.975
TEST_0962,87.1874
TEST_0963,138.3263
TEST_0964,21.7979
TEST_0965,98.7761
TEST_0966,197.4687
TEST_0967,118.7461
TEST_0968,7.5067
TEST_0969,169.043
TEST_0970,192.0008
TEST_0971,51.4251
TEST_0972,138.094
TEST_0973,185.0032
TEST_0974,8.9006
TEST_0975,100.4312
TEST_0976,105.3014
TEST_0977,127.5674
TEST_0978,133.4592
TEST_0979,62.7083
TEST_0980,40.7375
TEST_0981,60.8391
TEST_0982,15.777
TEST_0983,147.7909
TEST_0984,61.025
TEST_0985,9.8543
TEST_0986,180.3107
TEST_0987,84.3926
TEST_0988,54.7552
TEST_0989,122.3933
TEST_0990,25.5012
TEST_0991,181.8482
TEST_0992,171.5483
TEST_0993,10.6422
TEST_0994,37.8802
TEST_0995,64.0944
TEST_0996,47.685
TEST_0997,61.2769
TEST_0998,158.8114
TEST_0999,18.5442
TEST_1000,49.5372
TEST_1001,39.2351
TEST_1002,45.64
TEST_1003,12.5931
TEST_1004,36.8302
TEST_1005,15.498
TEST_1006,129.6781
TEST_1007,37.8339
TEST_1008,103.3155
TEST_1009,61.2917
TEST_1010,31.4496
TEST_1011,25.0192
TEST_1012,44.6439
TEST_1013,156.7874
TEST_1014,47.4648
TEST_1015,133.372
TEST_1016,89.4724
TEST_1017,162.7128
TEST_1018,24.049
TEST_1019,93.0669
TEST_1020,148.7644
TEST_1021,74.2385
TEST_1022,131.9214
TEST_1023,29.7385
TEST_1024,173.8247
TEST_1025,195.9231
TEST_1026,8.1837
TEST_1027,30.245
TEST_1028,61.8019
TEST_1029,202.554
TEST_1030,160.9182
TEST_1031,115.1494
TEST_1032,81.5198
TEST_1033,170.7591
TEST_1034,86.1192
TEST_1035,44.6211
TEST_1036,132.8566
TEST_1037,83.5956
TEST_1038,115.1616
TEST_1039,154.9686
TEST_1040,104.1723
TEST_1041,168.8675
TEST_1042,223.4422
TEST_1043,105.7876
TEST_1044,224.7863
TEST_1045,136.0488
TEST_1046,4.9192
TEST_1047,49.9589
TEST_1048,18.7922
TEST_1049,152.3165
TEST_1050,14.3429
TEST_1051,15.6319
TEST_1052,83.9315
TEST_1053,59.757
TEST_1054,93.8112
TEST_1055,61.5748
TEST_1056,98.6071
TEST_1057,115.3869
TEST_1058,58.3492
TEST_1059,46.0142
TEST_1060,8.6636
TEST_1061,36.9439
TEST_1062,3.033
TEST_1063,9.3736
TEST_1064,75.4885
TEST_1065,4.6808
TEST_1066,159.8997
TEST_1067,38.902
TEST_1068,66.1367
TEST_1069,22.7498
TEST_1070,122.982
TEST_1071,12.485
TEST_1072,58.2859
TEST_1073,74.3623
TEST_1074,170.2368
TEST_1075,55.8162
TEST_1076,8.5075
TEST_1077,81.7379
TEST_1078,43.9111
TEST_1079,25.8594
TEST_1080,161.986
TEST_1081,117.9359
TEST_1082,55.7362
TEST_1083,125.3833
TEST_1084,13.7357
TEST_1085,47.489
TEST_1086,113.4377
TEST_1087,14.4681
TEST_1088,171.0567
TEST_1089,119.4024
TEST_1090,215.8395
TEST_1091,7.6777
TEST_1092,94.3545
TEST_1093,81.7216
TEST_1094,109.7721
TEST_1095,136.0564
TEST_1096,11.0659
TEST_1097,88.3554
TEST_1098,25.4877
TEST_1099,41.8111
TEST_1100,62.0316
TEST_1101,65.3672
TEST_1102,28.2234
TEST_1103,154.4665
TEST_1104,133.9458
TEST_1105,24.1633
TEST_1106,62.5429
TEST_1107,193.3134
TEST_1108,154.6422
TEST_1109,128.029
TEST_1110,81.4848
TEST_1111,150.2803
TEST_1112,83.8458
TEST_1113,60.9263
TEST_1114,122.3209
TEST_1115,91.2822
TEST_1116,123.5079
TEST_1117,171.5326
TEST_1118,133.4781
TEST_1119,105.3828
TEST_1120,57.9704
TEST_1121,34.5048
TEST_1122,84.4237
TEST_1123,102.739
TEST_1124,141.6971
TEST_1125,195.1148
TEST_1126,149.8391
TEST_1127,38.5907
TEST_1128,12.7484
TEST_1129,90.5029
TEST_1130,29.6943
TEST_1131,77.27
TEST_1132,118.4287
TEST_1133,150.7015
TEST_1134,63.6064
TEST_1135,33.2695
TEST_1136,262.4801
TEST_1137,201.8871
TEST_1138,135.1315
TEST_1139,73.3127
TEST_1140,32.6272
TEST_1141,137.7549
TEST_1142,129.1087
TEST_1143,214.4307
TEST_1144,8.291
TEST_1145,21.7233
TEST_1146,9.2
TEST_1147,150.7164
TEST_1148,165.4269
TEST_1149,31.6937
TEST_1150,152.1931
TEST_1151,126.3976
TEST_1152,10.4097
TEST_1153,75.9054
TEST_1154,56.7175
TEST_1155,13.0785
TEST_1156,175.8842
TEST_1157,102.4345
TEST_1158,119.7922
TEST_1159,133.6629
TEST_1160,56.9126
TEST_1161,156.521
TEST_1162,154.7083
TEST_1163,158.8054
TEST_1164,101.1328
TEST_1165,100.3022
TEST_1166,156.7448
TEST_1167,111.6382
TEST_1168,18.9959
TEST_1169,50.8635
TEST_1170,9.5358
TEST_1171,53.6841
TEST_1172,22.542
TEST_1173,26.9765
