ID,Calories_Burned
TEST_0207,83
TEST_0208,15
TEST_0209,66
TEST_0210,61
TEST_0211,195
TEST_0212,164
TEST_0213,17
TEST_0214,51
TEST_0215,62
TEST_0216,87
TEST_0217,140
TEST_0218,40
TEST_0219,98
TEST_0220,175
TEST_0221,67
TEST_0222,137
TEST_0223,190
TEST_0224,79
TEST_0225,31
TEST_0226,66
TEST_0227,134
TEST_0228,58
TEST_0229,6
TEST_0230,57
TEST_0231,50
TEST_0232,64
TEST_0233,79
TEST_0234,13
TEST_0235,50
TEST_0236,129
TEST_0237,19
TEST_0238,149
TEST_0239,20
TEST_0240,17
TEST_0241,193
TEST_0242,89
TEST_0243,11
TEST_0244,42
TEST_0245,70
TEST_0246,45
TEST_0247,117
TEST_0248,44
TEST_0249,18
TEST_0250,53
TEST_0251,91
TEST_0252,35
TEST_0253,108
TEST_0254,112
TEST_0255,31
TEST_0256,9
TEST_0257,102
TEST_0258,136
TEST_0259,19
TEST_0260,21
TEST_0261,71
TEST_0262,52
TEST_0263,18
TEST_0264,26
TEST_0265,2
TEST_0266,57
TEST_0267,20
TEST_0268,64
TEST_0269,187
TEST_0270,99
TEST_0271,134
TEST_0272,18
TEST_0273,146
TEST_0274,22
TEST_0275,57
TEST_0276,82
TEST_0277,151
TEST_0278,7
TEST_0279,62
TEST_0280,180
TEST_0281,105
TEST_0282,34
TEST_0283,16
TEST_0284,181
TEST_0285,45
TEST_0286,39
TEST_0287,53
TEST_0288,105
TEST_0289,52
TEST_0290,177
TEST_0291,39
TEST_0292,73
TEST_0293,45
TEST_0294,138
TEST_0295,36
TEST_0296,76
TEST_0297,128
TEST_0298,140
TEST_0299,189
TEST_0300,223
TEST_0301,3
TEST_0302,228
TEST_0303,109
TEST_0304,66
TEST_0305,141
TEST_0306,55
TEST_0307,215
TEST_0308,185
TEST_0309,143
TEST_0310,85
TEST_0311,36
TEST_0312,166
TEST_0313,82
TEST_0314,188
TEST_0315,186
TEST_0316,242
TEST_0317,165
TEST_0318,57
TEST_0319,245
TEST_0320,219
TEST_0321,82
TEST_0322,171
TEST_0323,78
TEST_0324,44
TEST_0325,12
TEST_0326,89
TEST_0327,106
TEST_0328,84
TEST_0329,71
TEST_0330,9
TEST_0331,130
TEST_0332,10
TEST_0333,91
TEST_0334,39
TEST_0335,97
TEST_0336,112
TEST_0337,158
TEST_0338,95
TEST_0339,124
TEST_0340,26
TEST_0341,216
TEST_0342,82
TEST_0343,141
TEST_0344,91
TEST_0345,12
TEST_0346,27
TEST_0347,75
TEST_0348,26
TEST_0349,170
TEST_0350,190
TEST_0351,62
TEST_0352,129
TEST_0353,58
TEST_0354,66
TEST_0355,2
TEST_0356,163
TEST_0357,181
TEST_0358,114
TEST_0359,132
TEST_0360,76
TEST_0361,129
TEST_0362,135
TEST_0363,23
TEST_0364,166
TEST_0365,32
TEST_0366,118
TEST_0367,27
TEST_0368,212
TEST_0369,132
TEST_0370,25
TEST_0371,112
TEST_0372,91
TEST_0373,132
TEST_0374,20
TEST_0375,197
TEST_0376,204
TEST_0377,205
TEST_0378,51
TEST_0379,79
TEST_0380,154
TEST_0381,25
TEST_0382,29
TEST_0383,206
TEST_0384,6
TEST_0385,4
TEST_0386,173
TEST_0387,98
TEST_0388,118
TEST_0389,174
TEST_0390,182
TEST_0391,20
TEST_0392,113
TEST_0393,125
TEST_0394,34
TEST_0395,174
TEST_0396,95
TEST_0397,20
TEST_0398,118
TEST_0399,126
TEST_0400,82
TEST_0401,193
TEST_0402,140
TEST_0403,142
TEST_0404,112
TEST_0405,98
TEST_0406,18
TEST_0407,67
TEST_0408,167
TEST_0409,191
TEST_0410,106
TEST_0411,225
TEST_0412,7
TEST_0413,53
TEST_0414,164
TEST_0415,11
TEST_0416,55
TEST_0417,86
TEST_0418,13
TEST_0419,7
TEST_0420,160
TEST_0421,36
TEST_0422,85
TEST_0423,72
TEST_0424,135
TEST_0425,45
TEST_0426,41
TEST_0427,10
TEST_0428,68
TEST_0429,100
TEST_0430,107
TEST_0431,218
TEST_0432,52
TEST_0433,2
TEST_0434,176
TEST_0435,38
TEST_0436,52
TEST_0437,164
TEST_0438,48
TEST_0439,179
TEST_0440,221
TEST_0441,44
TEST_0442,47
TEST_0443,67
TEST_0444,218
TEST_0445,135
TEST_0446,166
TEST_0447,44
TEST_0448,84
TEST_0449,49
TEST_0450,102
TEST_0451,123
TEST_0452,76
TEST_0453,53
TEST_0454,34
TEST_0455,41
TEST_0456,123
TEST_0457,149
TEST_0458,176
TEST_0459,147
TEST_0460,91
TEST_0461,206
TEST_0462,72
TEST_0463,108
TEST_0464,94
TEST_0465,35
TEST_0466,103
TEST_0467,56
TEST_0468,135
TEST_0469,6
TEST_0470,93
TEST_0471,30
TEST_0472,50
TEST_0473,23
TEST_0474,177
TEST_0475,181
TEST_0476,24
TEST_0477,38
TEST_0478,25
TEST_0479,33
TEST_0480,43
TEST_0481,24
TEST_0482,191
TEST_0483,134
TEST_0484,58
TEST_0485,7
TEST_0486,3
TEST_0487,223
TEST_0488,18
TEST_0489,8
TEST_0490,190
TEST_0491,89
TEST_0492,82
TEST_0493,47
TEST_0494,90
TEST_0495,50
TEST_0496,23
TEST_0497,16
TEST_0498,129
TEST_0499,121
TEST_0500,15
TEST_0501,115
TEST_0502,174
TEST_0503,22
TEST_0504,99
TEST_0505,20
TEST_0506,159
TEST_0507,63
TEST_0508,178
TEST_0509,120
TEST_0510,72
TEST_0511,83
TEST_0512,33
TEST_0513,50
TEST_0514,62
TEST_0515,140
TEST_0516,151
TEST_0517,7
TEST_0518,178
TEST_0519,26
TEST_0520,62
TEST_0521,90
TEST_0522,213
TEST_0523,116
TEST_0524,99
TEST_0525,72
TEST_0526,115
TEST_0527,7
TEST_0528,169
TEST_0529,196
TEST_0530,70
TEST_0531,121
TEST_0532,29
TEST_0533,138
TEST_0534,100
TEST_0535,107
TEST_0536,5
TEST_0537,125
TEST_0538,62
TEST_0539,44
TEST_0540,125
TEST_0541,14
TEST_0542,138
TEST_0543,101
TEST_0544,84
TEST_0545,92
TEST_0546,18
TEST_0547,101
TEST_0548,178
TEST_0549,23
TEST_0550,49
TEST_0551,132
TEST_0552,124
TEST_0553,118
TEST_0554,76
TEST_0555,23
TEST_0556,147
TEST_0557,93
TEST_0558,213
TEST_0559,35
TEST_0560,4
TEST_0561,25
TEST_0562,191
TEST_0563,91
TEST_0564,54
TEST_0565,154
TEST_0566,33
TEST_0567,135
TEST_0568,4
TEST_0569,30
TEST_0570,36
TEST_0571,31
TEST_0572,26
TEST_0573,179
TEST_0574,52
TEST_0575,11
TEST_0576,13
TEST_0577,55
TEST_0578,26
TEST_0579,193
TEST_0580,87
TEST_0581,238
TEST_0582,91
TEST_0583,42
TEST_0584,91
TEST_0585,37
TEST_0586,111
TEST_0587,156
TEST_0588,164
TEST_0589,18
TEST_0590,156
TEST_0591,232
TEST_0592,27
TEST_0593,203
TEST_0594,74
TEST_0595,24
TEST_0596,10
TEST_0597,149
TEST_0598,144
TEST_0599,75
TEST_0600,191
TEST_0601,63
TEST_0602,238
TEST_0603,167
TEST_0604,147
TEST_0605,82
TEST_0606,124
TEST_0607,36
TEST_0608,116
TEST_0609,110
TEST_0610,61
TEST_0611,117
TEST_0612,123
TEST_0613,34
TEST_0614,21
TEST_0615,18
TEST_0616,88
TEST_0617,194
TEST_0618,27
TEST_0619,143
TEST_0620,207
TEST_0621,5
TEST_0622,35
TEST_0623,20
TEST_0624,58
TEST_0625,63
TEST_0626,97
TEST_0627,248
TEST_0628,93
TEST_0629,96
TEST_0630,23
TEST_0631,51
TEST_0632,206
TEST_0633,79
TEST_0634,42
TEST_0635,36
TEST_0636,151
TEST_0637,110
TEST_0638,48
TEST_0639,140
TEST_0640,27
TEST_0641,30
TEST_0642,88
TEST_0643,42
TEST_0644,7
TEST_0645,184
TEST_0646,66
TEST_0647,73
TEST_0648,28
TEST_0649,83
TEST_0650,80
TEST_0651,157
TEST_0652,91
TEST_0653,8
TEST_0654,11
TEST_0655,5
TEST_0656,109
TEST_0657,95
TEST_0658,9
TEST_0659,27
TEST_0660,12
TEST_0661,69
TEST_0662,97
TEST_0663,12
TEST_0664,87
TEST_0665,68
TEST_0666,153
TEST_0667,177
TEST_0668,69
TEST_0669,239
TEST_0670,133
TEST_0671,27
TEST_0672,103
TEST_0673,103
TEST_0674,74
TEST_0675,186
TEST_0676,19
TEST_0677,120
TEST_0678,65
TEST_0679,79
TEST_0680,3
TEST_0681,109
TEST_0682,163
TEST_0683,11
TEST_0684,8
TEST_0685,23
TEST_0686,166
TEST_0687,62
TEST_0688,92
TEST_0689,80
TEST_0690,265
TEST_0691,17
TEST_0692,227
TEST_0693,194
TEST_0694,130
TEST_0695,51
TEST_0696,131
TEST_0697,72
TEST_0698,79
TEST_0699,102
TEST_0700,158
TEST_0701,76
TEST_0702,60
TEST_0703,210
TEST_0704,70
TEST_0705,25
TEST_0706,117
TEST_0707,26
TEST_0708,6
TEST_0709,54
TEST_0710,67
TEST_0711,10
TEST_0712,46
TEST_0713,12
TEST_0714,167
TEST_0715,126
TEST_0716,10
TEST_0717,8
TEST_0718,134
TEST_0719,54
TEST_0720,103
TEST_0721,75
TEST_0722,131
TEST_0723,71
TEST_0724,112
TEST_0725,111
TEST_0726,36
TEST_0727,54
TEST_0728,181
TEST_0729,101
TEST_0730,216
TEST_0731,105
TEST_0732,6
TEST_0733,198
TEST_0734,72
TEST_0735,81
TEST_0736,48
TEST_0737,32
TEST_0738,152
TEST_0739,228
TEST_0740,135
TEST_0741,22
TEST_0742,58
TEST_0743,57
TEST_0744,47
TEST_0745,17
TEST_0746,17
TEST_0747,89
TEST_0748,216
TEST_0749,193
TEST_0750,72
TEST_0751,15
TEST_0752,4
TEST_0753,53
TEST_0754,91
TEST_0755,27
TEST_0756,180
TEST_0757,50
TEST_0758,29
TEST_0759,115
TEST_0760,85
TEST_0761,101
TEST_0762,90
TEST_0763,84
TEST_0764,62
TEST_0765,169
TEST_0766,4
TEST_0767,11
TEST_0768,84
TEST_0769,65
TEST_0770,7
TEST_0771,45
TEST_0772,165
TEST_0773,5
TEST_0774,156
TEST_0775,32
TEST_0776,230
TEST_0777,112
TEST_0778,174
TEST_0779,108
TEST_0780,204
TEST_0781,163
TEST_0782,20
TEST_0783,29
TEST_0784,129
TEST_0785,20
TEST_0786,90
TEST_0787,152
TEST_0788,94
TEST_0789,11
TEST_0790,140
TEST_0791,154
TEST_0792,29
TEST_0793,29
TEST_0794,155
TEST_0795,75
TEST_0796,45
TEST_0797,114
TEST_0798,4
TEST_0799,241
TEST_0800,77
TEST_0801,40
TEST_0802,26
TEST_0803,156
TEST_0804,4
TEST_0805,8
TEST_0806,79
TEST_0807,109
TEST_0808,78
TEST_0809,150
TEST_0810,74
TEST_0811,133
TEST_0812,140
TEST_0813,54
TEST_0814,67
TEST_0815,44
TEST_0816,9
TEST_0817,91
TEST_0818,57
TEST_0819,64
TEST_0820,7
TEST_0821,135
TEST_0822,103
TEST_0823,42
TEST_0824,62
TEST_0825,141
TEST_0826,74
TEST_0827,92
TEST_0828,42
TEST_0829,15
TEST_0830,104
TEST_0831,167
TEST_0832,9
TEST_0833,33
TEST_0834,70
TEST_0835,217
TEST_0836,123
TEST_0837,198
TEST_0838,200
TEST_0839,9
TEST_0840,234
TEST_0841,20
TEST_0842,156
TEST_0843,148
TEST_0844,116
TEST_0845,60
TEST_0846,33
TEST_0847,3
TEST_0848,173
TEST_0849,59
TEST_0850,38
TEST_0851,202
TEST_0852,4
TEST_0853,96
TEST_0854,49
TEST_0855,166
TEST_0856,33
TEST_0857,202
TEST_0858,82
TEST_0859,36
TEST_0860,169
TEST_0861,20
TEST_0862,93
TEST_0863,186
TEST_0864,119
TEST_0865,84
TEST_0866,6
TEST_0867,62
TEST_0868,61
TEST_0869,125
TEST_0870,161
TEST_0871,142
TEST_0872,124
TEST_0873,160
TEST_0874,181
TEST_0875,78
TEST_0876,49
TEST_0877,25
TEST_0878,173
TEST_0879,45
TEST_0880,114
TEST_0881,113
TEST_0882,44
TEST_0883,113
TEST_0884,82
TEST_0885,57
TEST_0886,47
TEST_0887,79
TEST_0888,7
TEST_0889,210
TEST_0890,92
TEST_0891,155
TEST_0892,96
TEST_0893,46
TEST_0894,163
TEST_0895,147
TEST_0896,91
TEST_0897,133
TEST_0898,54
TEST_0899,45
TEST_0900,138
TEST_0901,83
TEST_0902,3
TEST_0903,173
TEST_0904,35
TEST_0905,13
TEST_0906,114
TEST_0907,44
TEST_0908,59
TEST_0909,56
TEST_0910,136
TEST_0911,43
TEST_0912,166
TEST_0913,31
TEST_0914,15
TEST_0915,142
TEST_0916,157
TEST_0917,74
TEST_0918,2
TEST_0919,95
TEST_0920,58
TEST_0921,91
TEST_0922,208
TEST_0923,287
TEST_0924,9
TEST_0925,22
TEST_0926,74
TEST_0927,198
TEST_0928,169
TEST_0929,18
TEST_0930,103
TEST_0931,143
TEST_0932,35
TEST_0933,128
TEST_0934,117
TEST_0935,42
TEST_0936,102
TEST_0937,55
TEST_0938,137
TEST_0939,223
TEST_0940,6
TEST_0941,192
TEST_0942,15
TEST_0943,28
TEST_0944,104
TEST_0945,208
TEST_0946,147
TEST_0947,49
TEST_0948,73
TEST_0949,105
TEST_0950,86
TEST_0951,106
TEST_0952,13
TEST_0953,211
TEST_0954,150
TEST_0955,49
TEST_0956,98
TEST_0957,7
TEST_0958,144
TEST_0959,5
TEST_0960,7
TEST_0961,4
TEST_0962,88
TEST_0963,138
TEST_0964,21
TEST_0965,98
TEST_0966,198
TEST_0967,119
TEST_0968,7
TEST_0969,169
TEST_0970,191
TEST_0971,52
TEST_0972,138
TEST_0973,187
TEST_0974,9
TEST_0975,100
TEST_0976,106
TEST_0977,128
TEST_0978,133
TEST_0979,63
TEST_0980,42
TEST_0981,61
TEST_0982,16
TEST_0983,147
TEST_0984,61
TEST_0985,10
TEST_0986,178
TEST_0987,85
TEST_0988,55
TEST_0989,122
TEST_0990,25
TEST_0991,180
TEST_0992,172
TEST_0993,11
TEST_0994,38
TEST_0995,65
TEST_0996,49
TEST_0997,62
TEST_0998,161
TEST_0999,19
TEST_1000,49
TEST_1001,39
TEST_1002,46
TEST_1003,13
TEST_1004,37
TEST_1005,15
TEST_1006,129
TEST_1007,37
TEST_1008,103
TEST_1009,61
TEST_1010,31
TEST_1011,25
TEST_1012,44
TEST_1013,156
TEST_1014,47
TEST_1015,133
TEST_1016,89
TEST_1017,163
TEST_1018,24
TEST_1019,93
TEST_1020,149
TEST_1021,73
TEST_1022,133
TEST_1023,30
TEST_1024,175
TEST_1025,196
TEST_1026,8
TEST_1027,31
TEST_1028,62
TEST_1029,206
TEST_1030,161
TEST_1031,117
TEST_1032,82
TEST_1033,171
TEST_1034,87
TEST_1035,45
TEST_1036,132
TEST_1037,83
TEST_1038,116
TEST_1039,158
TEST_1040,105
TEST_1041,167
TEST_1042,223
TEST_1043,105
TEST_1044,226
TEST_1045,137
TEST_1046,5
TEST_1047,51
TEST_1048,19
TEST_1049,152
TEST_1050,14
TEST_1051,15
TEST_1052,83
TEST_1053,60
TEST_1054,94
TEST_1055,62
TEST_1056,98
TEST_1057,115
TEST_1058,58
TEST_1059,46
TEST_1060,9
TEST_1061,37
TEST_1062,3
TEST_1063,9
TEST_1064,76
TEST_1065,5
TEST_1066,159
TEST_1067,39
TEST_1068,66
TEST_1069,23
TEST_1070,123
TEST_1071,12
TEST_1072,58
TEST_1073,75
TEST_1074,171
TEST_1075,56
TEST_1076,8
TEST_1077,82
TEST_1078,44
TEST_1079,23
TEST_1080,161
TEST_1081,118
TEST_1082,56
TEST_1083,126
TEST_1084,13
TEST_1085,49
TEST_1086,113
TEST_1087,14
TEST_1088,172
TEST_1089,119
TEST_1090,217
TEST_1091,7
TEST_1092,95
TEST_1093,81
TEST_1094,109
TEST_1095,136
TEST_1096,11
TEST_1097,88
TEST_1098,26
TEST_1099,42
TEST_1100,62
TEST_1101,65
TEST_1102,28
TEST_1103,154
TEST_1104,134
TEST_1105,24
TEST_1106,63
TEST_1107,192
TEST_1108,154
TEST_1109,129
TEST_1110,80
TEST_1111,152
TEST_1112,83
TEST_1113,62
TEST_1114,123
TEST_1115,91
TEST_1116,123
TEST_1117,172
TEST_1118,133
TEST_1119,106
TEST_1120,59
TEST_1121,35
TEST_1122,85
TEST_1123,102
TEST_1124,141
TEST_1125,197
TEST_1126,151
TEST_1127,40
TEST_1128,13
TEST_1129,91
TEST_1130,29
TEST_1131,78
TEST_1132,120
TEST_1133,151
TEST_1134,64
TEST_1135,33
TEST_1136,261
TEST_1137,200
TEST_1138,135
TEST_1139,73
TEST_1140,33
TEST_1141,137
TEST_1142,131
TEST_1143,214
TEST_1144,8
TEST_1145,22
TEST_1146,9
TEST_1147,152
TEST_1148,166
TEST_1149,32
TEST_1150,152
TEST_1151,126
TEST_1152,11
TEST_1153,76
TEST_1154,57
TEST_1155,14
TEST_1156,176
TEST_1157,102
TEST_1158,118
TEST_1159,134
TEST_1160,56
TEST_1161,157
TEST_1162,156
TEST_1163,159
TEST_1164,101
TEST_1165,100
TEST_1166,156
TEST_1167,111
TEST_1168,19
TEST_1169,50
TEST_1170,9
TEST_1171,54
TEST_1172,23
TEST_1173,26
TEST_1174,136
TEST_1175,10
TEST_1176,13
TEST_1177,184
TEST_1178,77
TEST_1179,61
TEST_1180,60
TEST_1181,208
TEST_1182,4
TEST_1183,145
TEST_1184,26
TEST_1185,75
TEST_1186,9
TEST_1187,192
TEST_1188,214
TEST_1189,106
TEST_1190,32
TEST_1191,108
TEST_1192,183
TEST_1193,88
TEST_1194,62
TEST_1195,104
TEST_1196,9
TEST_1197,151
TEST_1198,195
TEST_1199,41
TEST_1200,85
TEST_1201,264
TEST_1202,103
TEST_1203,16
TEST_1204,111
TEST_1205,40
TEST_1206,12
TEST_1207,221
TEST_1208,135
TEST_1209,55
TEST_1210,138
TEST_1211,20
TEST_1212,34
TEST_1213,13
TEST_1214,61
TEST_1215,28
TEST_1216,146
TEST_1217,119
TEST_1218,8
TEST_1219,186
TEST_1220,54
TEST_1221,136
TEST_1222,177
TEST_1223,156
TEST_1224,69
TEST_1225,199
TEST_1226,193
TEST_1227,77
TEST_1228,72
TEST_1229,67
TEST_1230,107
TEST_1231,16
TEST_1232,75
TEST_1233,37
TEST_1234,11
TEST_1235,172
TEST_1236,136
TEST_1237,54
TEST_1238,99
TEST_1239,18
TEST_1240,193
TEST_1241,117
TEST_1242,176
TEST_1243,37
TEST_1244,6
TEST_1245,87
TEST_1246,24
TEST_1247,10
TEST_1248,8
TEST_1249,121
TEST_1250,82
TEST_1251,60
TEST_1252,28
TEST_1253,95
TEST_1254,117
TEST_1255,104
TEST_1256,209
TEST_1257,23
TEST_1258,142
TEST_1259,41
TEST_1260,41
TEST_1261,148
TEST_1262,59
TEST_1263,37
TEST_1264,47
TEST_1265,52
TEST_1266,161
TEST_1267,200
TEST_1268,49
TEST_1269,175
TEST_1270,94
TEST_1271,239
TEST_1272,236
TEST_1273,19
TEST_1274,98
TEST_1275,11
TEST_1276,130
TEST_1277,23
TEST_1278,41
TEST_1279,84
TEST_1280,45
TEST_1281,12
TEST_1282,17
TEST_1283,167
TEST_1284,153
TEST_1285,53
TEST_1286,114
TEST_1287,184
TEST_1288,38
TEST_1289,60
TEST_1290,96
TEST_1291,158
TEST_1292,20
TEST_1293,183
TEST_1294,7
TEST_1295,151
TEST_1296,53
TEST_1297,40
TEST_1298,182
TEST_1299,31
TEST_1300,55
TEST_1301,209
TEST_1302,81
TEST_1303,107
TEST_1304,143
TEST_1305,93
TEST_1306,259
TEST_1307,69
TEST_1308,191
TEST_1309,70
TEST_1310,116
TEST_1311,144
TEST_1312,37
TEST_1313,8
TEST_1314,52
TEST_1315,68
TEST_1316,14
TEST_1317,64
TEST_1318,11
TEST_1319,149
TEST_1320,14
TEST_1321,15
TEST_1322,100
TEST_1323,177
TEST_1324,130
TEST_1325,76
TEST_1326,149
TEST_1327,79
TEST_1328,3
TEST_1329,82
TEST_1330,250
TEST_1331,100
TEST_1332,157
TEST_1333,151
TEST_1334,20
TEST_1335,193
TEST_1336,39
TEST_1337,99
TEST_1338,126
TEST_1339,15
TEST_1340,8
TEST_1341,117
TEST_1342,51
TEST_1343,58
TEST_1344,81
TEST_1345,23
TEST_1346,184
TEST_1347,148
TEST_1348,63
TEST_1349,63
TEST_1350,96
TEST_1351,14
TEST_1352,30
TEST_1353,265
TEST_1354,121
TEST_1355,146
TEST_1356,145
TEST_1357,183
TEST_1358,66
TEST_1359,14
TEST_1360,90
TEST_1361,170
TEST_1362,179
TEST_1363,7
TEST_1364,57
TEST_1365,78
TEST_1366,8
TEST_1367,126
TEST_1368,111
TEST_1369,110
TEST_1370,174
TEST_1371,107
TEST_1372,141
TEST_1373,40
TEST_1374,72
TEST_1375,80
TEST_1376,137
TEST_1377,32
TEST_1378,46
TEST_1379,147
TEST_1380,141
TEST_1381,17
TEST_1382,33
TEST_1383,34
TEST_1384,144
TEST_1385,48
TEST_1386,31
TEST_1387,65
TEST_1388,64
TEST_1389,103
TEST_1390,10
TEST_1391,66
TEST_1392,128
TEST_1393,82
TEST_1394,170
TEST_1395,40
TEST_1396,206
TEST_1397,99
TEST_1398,93
TEST_1399,22
TEST_1400,141
TEST_1401,115
TEST_1402,213
TEST_1403,60
TEST_1404,36
TEST_1405,184
TEST_1406,115
TEST_1407,97
TEST_1408,19
TEST_1409,40
TEST_1410,121
TEST_1411,48
TEST_1412,63
TEST_1413,124
TEST_1414,146
TEST_1415,26
TEST_1416,195
TEST_1417,96
TEST_1418,259
TEST_1419,89
TEST_1420,168
TEST_1421,216
TEST_1422,76
TEST_1423,134
TEST_1424,13
TEST_1425,31
TEST_1426,151
TEST_1427,152
TEST_1428,123
TEST_1429,107
TEST_1430,130
TEST_1431,30
TEST_1432,26
TEST_1433,144
TEST_1434,30
TEST_1435,20
TEST_1436,6
TEST_1437,101
TEST_1438,77
TEST_1439,44
TEST_1440,148
TEST_1441,37
TEST_1442,20
TEST_1443,8
TEST_1444,137
TEST_1445,43
TEST_1446,168
TEST_1447,149
TEST_1448,45
TEST_1449,71
TEST_1450,44
TEST_1451,12
TEST_1452,67
TEST_1453,211
TEST_1454,21
TEST_1455,35
TEST_1456,131
TEST_1457,108
TEST_1458,218
TEST_1459,45
TEST_1460,23
TEST_1461,23
TEST_1462,116
TEST_1463,243
TEST_1464,63
TEST_1465,158
TEST_1466,147
TEST_1467,21
TEST_1468,71
TEST_1469,171
TEST_1470,174
TEST_1471,46
TEST_1472,233
TEST_1473,2
TEST_1474,171
TEST_1475,18
TEST_1476,98
TEST_1477,219
TEST_1478,30
TEST_1479,104
TEST_1480,135
TEST_1481,95
TEST_1482,53
TEST_1483,82
TEST_1484,123
TEST_1485,9
TEST_1486,60
TEST_1487,195
TEST_1488,51
TEST_1489,32
TEST_1490,142
TEST_1491,76
TEST_1492,2
TEST_1493,203
TEST_1494,131
TEST_1495,26
TEST_1496,192
TEST_1497,54
TEST_1498,131
TEST_1499,132
TEST_1500,191
TEST_1501,75
TEST_1502,13
TEST_1503,52
TEST_1504,111
TEST_1505,121
TEST_1506,177
TEST_1507,102
TEST_1508,19
TEST_1509,19
TEST_1510,171
TEST_1511,99
TEST_1512,8
TEST_1513,52
TEST_1514,165
TEST_1515,21
TEST_1516,58
TEST_1517,223
TEST_1518,78
TEST_1519,6
TEST_1520,194
TEST_1521,53
TEST_1522,155
TEST_1523,68
TEST_1524,190
TEST_1525,36
TEST_1526,3
TEST_1527,26
TEST_1528,7
TEST_1529,90
TEST_1530,98
TEST_1531,34
TEST_1532,106
TEST_1533,165
TEST_1534,40
TEST_1535,47
TEST_1536,5
TEST_1537,41
TEST_1538,138
TEST_1539,127
TEST_1540,29
TEST_1541,221
TEST_1542,175
TEST_1543,156
TEST_1544,25
TEST_1545,173
TEST_1546,52
TEST_1547,68
TEST_1548,76
TEST_1549,44
TEST_1550,120
TEST_1551,202
TEST_1552,295
